term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
catch,0.05,2.0712225150913053,0.5284762575488485,0.05,0.05,0.05,0.05,1.7058021819149904,0.05000000083690123,3.9098884871774713,1.0179853605578115,0.05,0.05047396353245377,1.9362222301886056,5.916652090000726,0.050000000054843695,0.05000000038905184,1.6102872144246214,0.4850624684783419,0.3179272297642759
cats,0.050000000383096474,0.5976234117332492,0.05,0.05,0.05000000076715232,0.05,0.05,9.650588490756201,0.050000001051286304,0.05000000055313347,0.05002025167942268,0.05,2.5032991786700483,0.05000000019267916,2.011961585743872,0.05,1.8080282245553454,0.0876597874624453,0.05000000457524588,1.6908190618372316
caught,0.05,3.542027932207764,0.05000000029270899,0.05,0.05,0.05,0.05,4.269148008663605,0.05000000102347521,0.050000001763026235,2.3464721108750837,0.05,0.05000000008851035,0.050000000024450125,2.00334352808525,0.05,0.050000000502550365,0.05000000003721657,0.05,4.089008416404446
cauldron,0.05000005601451532,0.05000000041851529,2.2151958767427975,0.05,0.07198342262821736,0.05001417471177802,0.05,23.98306331012009,15.84742793779158,0.05000000015833087,7.410273862828466,0.05,1.0599528934247209,0.050000000057736416,49.55888002846146,0.05000000030457695,1.5076817517172587,7.2388780263970585,0.05,2.606648658190268
cauldrons,0.050000000724491935,0.050000001304232516,3.88444756026035,0.05,0.05000000067057196,0.05,0.05,2.314421194112795,0.05,0.05000000043220369,1.4533421517829987,0.05,0.050000000099698814,0.05,8.23127995684864,0.05016604452758426,0.05,2.009279079871255,0.05,5.407064009330122
cause,7.007663544413345,3.899378306000854,0.7988561160117326,0.05,0.05,2.207383401763173,0.05,2.2866855521575222,0.05,1.9037987196413353,0.5242425043183515,0.05,0.6442182203613024,0.05000000015393398,3.460607869403169,2.518442718338436,0.16105730878199043,0.05,0.05,4.187665738616769
caution,1.0625434837933205,0.050000014515787006,0.050000000182004546,0.05,0.05,0.05,0.05,7.040347887226776,0.05000000076256625,0.060233002992861634,1.0274807829604116,0.05,4.590957408112706,0.05000000042075319,1.7861302871081846,0.05,0.050000000415873394,0.05,0.05,1.7823071314717676
cave,3.0405702980508105,1.1906264402588962,0.0500000003606782,0.05,0.05,0.05000000046689263,0.05,18.25543785238493,0.05000000061407123,0.05,0.7244218338165234,0.05,5.5053420289025325,0.05,4.609860901572378,0.050000000275764026,0.06149067353593057,9.012113823174012,0.05,0.05013614655694267
cavern,0.05,0.05,0.050000000600601086,0.05,0.05,0.05,0.05,0.050000000493389596,0.05,0.05,0.05,0.05,0.22613908107756092,0.05,0.05000000000631607,0.05,0.05,6.873860917709711,0.05,0.0500000001066983
caves,7.009835724456625,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.0499999999932463,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.09016427554838743,0.05,0.05,0.05
ceiling,1.309762210706328,18.471977231036977,0.05000000349205005,3.040538125451898,2.1272810615067312,0.09807598782845578,0.05,44.2634097514132,0.05000000006816361,1.8235294689309025,10.696119139848564,0.05,17.335581555898724,5.046262600613289,47.77189063639233,0.050000000264810884,4.998439627789178,3.461160413056642,2.8707367439807716,48.43523544168506
celebration,0.05000000001731216,1.0280499018091502,0.05,0.05,0.05,0.05010697533034126,0.05,3.661515523105831,0.05,0.14202562893048143,0.05,0.05,1.8241354918721842,1.0443128922985305,2.4754815860919592,0.05,0.05000000025786661,0.05,0.05,3.174372000247625
cell,0.05,0.050000000392530795,0.05000000033510941,0.05,0.05,0.05,0.05,5.564268607973177,0.05000000039040107,0.05,0.1387802061254692,0.05,0.6549554568143506,0.05,0.050000000582237004,0.05000000100087755,0.05,0.05000000010212512,0.05,5.841995726257039
cellar,0.05,0.05000000051694998,0.05,0.05,0.05,0.05,0.05,0.050000000417321076,0.05,0.050000000106064674,18.07711344259244,0.05,0.0500000000332798,2.050000000047054,1.1482627742274718,0.05,0.050000000422138056,0.05,0.05000000006195914,5.924623781550072
centaur,0.05,1.1164606269330315,0.05,0.05,0.05,0.05000000387947679,0.05,3.6314618109410897,4.383097466461877,7.62516503355639,12.1024472230207,0.05,5.096925876344038,2.8747257223476708,0.050000000307863356,11.41899785042773,0.20071838513471252,0.050000000046944264,0.05,0.050000000573276915
centaurs,0.05,0.05000000003117963,0.05,0.05,0.05,6.153209274943272,0.05,7.321355317716488,0.050000000139956334,3.0017241972489126,8.065774555520878,0.05,0.09598594288089173,2.5168307588721985,0.05000000957306249,22.557089965985206,0.05,0.05,0.05,0.6880299770680793
center,0.05,0.05000000020805841,0.05000000005237604,0.05,0.05,1.2843693185852922,0.05,14.315838363791313,0.05000000031790482,0.7413130755815612,1.488111837038898,0.05,10.07931765672742,6.615211612241436,9.918653811825948,0.050000002564745356,2.692681640504734,3.6063133688650155,0.05,1.7581893116610274
centuries,0.05,5.702713740954445,0.6738267068400153,0.05,0.05,0.05,0.05,4.715893394547685,0.050000000194405515,0.9793215477764652,0.05057132145331326,0.05,3.1659553989162292,1.484845351442206,0.1800467950848622,0.05000000011645962,1.300588054184874,0.05,0.05,7.246237688451157
century,0.0500000000867838,2.087350854281528,0.05,0.05,0.05,0.05,0.05,4.542369952591798,0.05,0.05000000005458818,0.0524020298775451,0.05,0.21125589649169785,0.05,4.226910315449275,0.05,0.920282931990216,0.05,0.05,2.3094280191382195
certainty,0.05,0.05,1.050000000032648,0.05,0.05,1.0499999998954999,0.05,0.05,0.05,0.05,2.6502988657235322,0.05,0.05000000030991284,0.05,0.050000000108375346,0.05,0.05,0.05,0.05,2.4497011339172277
chain,0.05,1.0499999999590393,0.05010136775597101,0.05,0.05,0.05000000016961387,0.05,6.337197207709548,0.0500000000346618,0.05000000018095978,0.050000011464282755,0.05,8.258068528921836,1.0500000000049408,10.73867417063081,0.05,0.7018947504258993,5.050000000398261,0.05,4.214063962307921
chain neck,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.617056128723942,0.05,0.05,0.05,0.05,1.2729984172233229,1.050000000032171,1.9021289116319493,0.05,0.05,0.05,0.05,1.4078165423529574
chains,0.05,6.498663186686268,0.05,0.05,0.05,0.050000000277406025,0.05,1.3638568309708543,0.05,1.049999999700337,4.434160025031264,0.05,7.090903442858869,4.804569574973924,0.05654842997697422,0.05000000026865045,3.680038399595579,0.050000000009945825,1.050000000047839,4.471260109571406
chair,0.06777509396349442,12.700480963011943,0.050000000164203445,0.05,0.05000000422423809,0.050000000227233755,0.05,57.287373730648966,0.05000000002444086,0.39194719731669936,21.17288263148383,0.05,55.97561427621771,9.891993879763204,87.03867405163031,0.05000000007689503,15.212391181160942,0.10013752444261387,0.0500000002922973,17.71072946531862
chair desk,0.05,0.07058104250646455,0.05,0.05,0.05,0.05,0.05,3.0223663420988562,0.05,0.05,0.05,0.05,5.303509507996738,0.22125930918429654,4.173460588580424,0.05,0.05000000075049435,0.05,0.05,1.5088232088486644
chair eyes,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.9822255526727812,0.05,0.05,1.0499999996203861,0.05,0.05000000040284949,0.05,4.117774446135051,0.05,0.05000000058523962,0.05,0.05,0.05000000055725181
chair table,0.05000000025007123,0.0500000004227411,0.05,0.05,0.05,0.05,0.05,1.1090049884708468,0.05,0.0500000007746908,2.0185554365454483,0.05,0.05000000033129575,0.05,4.022439571035951,0.05000000023417298,0.05000000134333172,0.05,0.05,0.050000000561273496
chairs,0.050000000284269694,5.7957017269818705,0.05000000015144604,0.05,0.0500000001782967,3.5912430551871806,0.05,15.665035569541631,0.05000000043564436,0.23712314867017237,7.587000079438872,0.05,2.002562321857651,4.203083444762427,10.782461344892983,0.05,8.28299197583013,1.694877600960176,1.9660546082862034,8.79186512250415
chalk,0.05,1.0725884546926712,0.05,0.05,0.05,0.05,0.05,0.05353594956786187,0.05,0.062226021529854715,0.06835530685959976,0.05,0.05000000032489903,0.05,5.993294266842631,0.05000000016040448,0.05,0.05,0.05,0.05
chamber,0.05000000002420478,10.3561309935646,0.0500000000016408,0.05,0.05,0.413566892577165,0.05,3.8708923420816803,0.050000001062224644,0.05000000099406267,1.3446210693705203,0.05,0.050000000103436575,0.05000000019256453,13.687030279886088,0.05,4.4517333304238,1.050000000024962,0.05000000069066695,8.226025088971676
champagne,0.050000000284993594,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000050291805,0.05,0.05,0.05,0.05,0.05,8.050000000166925,0.05000000006328307,0.05,0.05,0.05,0.05,1.0499999989680873
champion,0.050000000013340436,0.05,1.0500000000096796,0.05,0.05,13.233353045027636,0.05,6.616451796114179,2.0020849525469386,0.05000000038959112,0.05,0.05,0.050000000652045275,0.05,13.58950817411562,0.05000000021871051,21.94965859295996,0.050002093481501246,0.05,0.9089413444475756
champions,0.05,0.05,0.05,0.05,0.05,9.434700266788335,0.05,6.746577087314345,19.61277622040964,0.05000000025676736,0.05,0.05,0.05,0.05000000024461003,11.312565606818636,0.05000000026734892,37.59396311718655,0.05,0.05,1.5994177006960753
chance,1.7172410413897539,11.481451020482725,0.05000000071348941,0.05,1.0759357594081493,6.167353798741222,0.05,36.530905030836685,5.114849589445678,8.287338843826928,9.866237206941262,0.05,13.574019781752746,2.132768493446363,55.45902667965199,3.1412215748216292,4.773882490043666,0.05005328101817002,3.7705749747262987,38.65714043271725
chances,0.05000000005899915,1.2794117326394117,0.05000000031589279,0.05,1.0500000000818408,0.05,0.05,1.5371865796990816,0.050000000765276255,0.0525635091266522,0.05000000021905637,0.05,1.2747644881681328,0.05000000003347808,9.272828732543564,0.05000000090159485,1.1349608741207213,2.0183540226757235,0.05,2.8299300586145533
chandelier,0.05,0.050000000246959456,0.05000000029363525,0.05,0.05,0.3582027380481066,0.05,8.852857244991363,1.7709620506245756,0.05000000171834879,7.120650107024251,0.05,2.1088607961242,0.0500000000277596,0.08846701089226305,0.050000048893003385,0.050000000320832905,0.05000000019093883,0.05,0.05000000056706889
change,2.059832343065825,2.785569326297089,3.206203071118768,0.05,0.05,0.050000000580405005,0.05,25.90101965842234,0.050000000074422,0.5911775273328301,7.523262436644515,0.05,3.9735793462889006,0.05000000031324836,16.794187810753872,0.050000003886168626,2.0974061868317087,0.050000000123778233,0.39836921230940797,14.219393075920703
changes,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000374211685,0.05,0.05000000487915048,0.8883997022554606,0.05,0.050000000896611684,1.0500000000210006,6.369396953643802,0.05,0.05,0.05,0.05,1.892203337900009
changing,0.050000000005569235,0.05030968030082161,0.05,0.05,1.9963349635029626,0.05,0.05,0.05000005753991733,0.05,10.06598898459939,1.9662707322955235,0.05,0.050000029363777475,0.05000000008399991,7.171095548070647,0.05,0.05,0.05000000006736934,0.05,0.05000000415471537
changing room,0.05000000000686938,0.05000000039619869,0.05,0.05,1.0209393581646513,0.05,0.05,0.05000000020910706,0.05,8.390169666680414,0.13901702466168964,0.05,0.05000225811104834,0.05000000004453479,2.649871691404011,0.05,0.05,0.05,0.05,0.05000000030750443
changing rooms,0.05,0.0903103091975887,0.05,0.05,1.006275978671521,0.05,0.05,0.05000055038026391,0.05,0.050000003872676176,0.40056661786580633,0.05,0.05,0.05000000021099692,5.702843992061883,0.05,0.05,0.05,0.05,0.05000254771669038
chapter,0.05,0.05,4.618937496560634,0.05,1.0500000000637932,0.05,0.05,6.5623974116241355,0.05,0.05,0.050000000433179446,0.05,0.05,0.05,7.968665091578122,0.05,0.05,1.0500000000162393,0.05,1.0499999996947003
character,0.05,0.05000000088402086,0.05,0.05,0.05,0.05,0.05,0.48220310655233733,0.050000000355461205,0.05,0.0500000011790282,0.05,0.05000000007504097,0.05,7.196358121198784,0.05000000237690355,0.05,0.05,0.05,1.4714387673508218
charge,0.05000000016363489,2.557915225252805,0.10288774907914214,0.05,1.0500000000889078,1.0500000000279774,0.05,8.284337572998892,1.0500000000705714,0.0500000003191904,5.856813802741456,0.05,2.3788894068570317,2.050000000082886,3.50079389216074,0.05,1.676064075268785,0.05058824315763354,0.05,4.041710031690518
charges,0.05,1.0499999999703953,0.05,0.05,0.05,0.05,0.05,2.5660618257758947,0.05,0.05000000052093025,0.05000000028906806,0.05,2.0094135805293263,6.050000000225095,2.6651678436499244,0.05,0.9593567489967066,0.05,0.05,0.050000000013333754
charm,0.0500000002886499,0.19268567521305457,1.0500000000750669,0.05,0.05,0.050000124228196705,0.05,8.097541074631215,1.1059136255415474,3.7564415654258263,10.314366036291407,0.05,0.05000000054307593,1.1274034404625044,14.520266388356312,0.05000000014902667,0.05000000074137989,5.166514483713102,4.605534573825749,12.613333010479211
charms,0.05000000003073352,1.4255346574022174,0.05000000012816195,0.05,0.05,0.19892500512305306,0.05,5.690344597808634,1.2001399069091527,2.0971892387316964,6.872941718891224,0.05,0.1316729018932959,0.24385843777315513,16.560114723399245,0.06641855561695911,0.050000000198464414,0.11688826168989275,1.0095850682778824,3.036386926089219
chart,0.05,0.05000000041223479,0.05,0.05,0.05000000023241203,0.05,0.05,0.05000000129410707,0.05,0.05000000025739662,10.921250770485887,0.05,0.05,0.05,2.178749228407869,0.05,0.05000000040020103,0.05000000025152635,3.0500000002739434,2.049999997956383
charts,0.05,0.05,0.05,0.05,0.05000000027678724,0.05,0.05,0.16028444643101727,0.05,0.05000000030654223,1.5737517747429324,0.05,0.05,0.05000000126592973,3.2666228898141605,0.05,0.05000000062902749,1.199315645548185,0.05,0.05002524095905333
chase,0.05,0.05000000170017422,0.05,0.05,0.05000009188887837,0.050000000360187986,0.05,0.05000000159100163,0.05,0.05,2.7998663803206516,0.05,1.8139505738294486,0.05,2.0631824016660163,0.05000000060368598,0.05,0.05025873138685088,0.050000000058680945,1.522741816550291
chasers,0.05,0.050000000330222616,0.05,0.05,1.1678028428627203,0.05,0.05,0.05000000007557495,0.05,4.532825880828152,4.701434332585355,0.05,0.05,1.7975157686052394,0.05042117271683223,0.05,0.050000001735820955,0.05000000023849303,0.05,0.05000000000993899
chat,0.050000000111336054,0.05000000079760322,0.05,0.05,0.05,1.050000000030475,0.05,1.1792302572986695,0.05,0.05000000322071856,0.0500000002248368,0.05,0.050000001803614386,0.05000000003989495,9.858759450955667,0.05000000978897918,1.1042272624896792,0.05,1.0500000000776466,1.057783013127644
chatter,0.05000000106616951,0.050000000730552545,0.05,0.05,0.05,0.05,0.05,4.6565886449750735,0.05,1.920718432426737,0.0500000002858593,0.05,0.05000206131920195,2.027090717188184,1.4594149681622646,0.05,0.050000001056833825,0.0500000000951879,0.05000000009211665,0.18618517256637768
chattering,0.05,0.4408951109735095,0.05,0.05,0.05,0.05,0.05,2.9474096847646396,0.05,0.05,1.0499999961122268,0.05,0.05000000012600455,0.05000000044111686,3.5015530722316623,0.05000000387206456,0.05000000072607158,0.5761905835723173,0.7839515471364464,0.05000000001314942
check,0.05000571072643424,0.050000002877925054,1.050000000174398,0.05,0.05,0.05000000030055676,0.05,2.4166877367011095,0.050000001798937876,0.05,1.7960179492350523,0.05,1.0498358255556295,0.05,2.9371652425403214,0.05,0.050000000295562216,0.05,0.05,0.0502875297521288
cheek,0.050000000024931775,4.4938064140339495,0.05,0.05,0.05000000020357876,0.05000000094434871,0.05,11.122714878002498,1.1020922584767467,0.05142833530889018,4.654385174389175,0.05,0.6712850269873316,0.05000000023540354,6.288737817727977,0.8820632784287996,0.05000000012366298,0.05000000005656538,0.05000000116086478,9.183486813860046
cheeks,0.05000000014869686,2.12181589446473,0.05000000007590639,0.05,1.0500000000733183,1.050000000022649,0.05,13.547112523265817,0.05,0.050000000643520934,2.409431237402715,0.05,6.414300817875819,2.2904179863492855,6.513453847952308,0.05000000014331061,0.05002313139586813,0.05000000008138638,0.050000341330737025,0.053444218740521514
cheer,0.3738427185863189,2.835999549418832,0.05,0.05,0.05,0.05000000079484263,0.05,0.05119743137602314,0.05,0.05000000102622712,0.050000000152302236,0.05,1.603852538312939,0.05000000078620788,4.792353781881619,0.05,0.050000000448567165,0.05,0.05000000004907859,1.6427539771377524
cheerful,0.05,0.050000000753344855,0.05,0.05,0.05,0.05,0.05,5.1562981418517415,0.05,0.05000000017301852,0.05000000031364718,0.05,0.05000000015711455,0.05,0.9437017523829335,0.050000002575071735,0.050000000688614786,1.0500000000384586,0.05000000010107115,0.050000100935065586
cheers,0.05000000002520899,0.06649594995455947,0.05,0.05,0.05,2.375152283091233,0.05,2.4379032942114414,2.275964749801513,12.089805473088303,0.05,0.05,0.05000000816912107,4.24709538776879,4.108201597495341,0.05,0.05000000045416261,0.05000000000879123,0.05,0.7993812559002129
cheery,0.05000000067248794,0.05000000014389697,0.05,0.05,0.05,0.05,0.05,0.050000000211339955,1.1099383710198418,0.10054202983058186,1.3496235413468254,0.05,0.05000000007047917,0.05,6.639896040920918,0.05000001490925978,0.05000000038874258,0.05000000011226661,0.05,0.05000000035414496
chess,0.05000000006154994,1.6509877350467113,0.05000000000000309,0.05,1.1969439765718173,0.05,0.05,6.194168524144943,0.05,0.050000001868833015,0.05513789309094747,0.05,0.05000000013566987,0.050000000170765176,9.743255892112668,0.050000000051597986,2.3068921828855684,0.05469817434370377,0.05,1.1979156194809168
chessmen,0.05,8.048911427243363,0.05000000004194636,0.05,0.05000000304682596,0.05,0.05,0.05000000050309203,0.05,0.05,0.05000000085918933,0.05,0.05,0.05,0.051088568296323016,0.05,0.05,0.05,0.05,0.05000000000033042
chest,2.975341512836482,13.154558263569436,1.0956142960879216,2.049998190581577,1.0687568006372898,20.259114824338155,0.05,14.906623227892311,1.0665208190404578,0.051708636431981106,5.648703333996094,0.05,20.33343786889441,6.186032603049019,22.4160389772756,0.05000000027576373,5.096146607104424,0.05033957020913304,1.9933561063905432,47.49770836135273
chest drawers,0.05,0.05,0.0500000006091931,0.05,0.05000000051647251,0.05,0.05,0.05000000168317294,0.05,0.050000000571994004,0.05000000074564177,0.05,1.758294872743015,0.05,0.05000000041804038,0.05,2.049999997219325,0.050000000955058334,0.05,4.341705124513539
chestnut,0.05,2.05000000000463,0.05,0.05,0.05,0.05,0.05,0.05000000106465831,0.05,1.9036272328999788,0.05,0.05,2.1963721376112204,0.05,0.05000000079300748,0.050000627607675194,0.05,0.05,0.05,0.05000000000238664
chests,0.05,0.05000000050864644,0.05000000019305305,0.05,0.05,0.05,0.05,3.977621539261685,0.05,0.05,0.05000000013999464,0.05,4.120375135124313,0.05139377505813737,0.05000063068146725,0.05000000023821825,0.05,0.05000000012553439,0.05,0.05060891864986005
chicken,0.050000000467078885,0.05000000109535074,0.05,0.05,0.05,0.05,0.05,12.127122559212145,0.05000000038158716,0.05000000112189868,0.05,0.05,0.05000000041655679,0.0500000001198542,6.648901739807369,0.050000000223467365,0.19628271207118625,0.050000000462424185,0.05,2.2276929845930904
chickens,0.05000000011469374,0.05,0.05,0.05,0.05,0.05,0.05,4.52398932048129,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000410168555,0.05,0.05,0.05,0.05,6.5760106789767265
child,0.05,0.9382391349453955,0.050000000520900034,0.05,0.05,0.05000000008420363,0.05,4.08547531624948,3.0500000002588545,0.05,1.5339500470288832,0.05,14.635082657153365,0.050000000032293844,0.35711920701630084,0.05,1.3561783864901393,3.32116415079485,0.16637589895123228,15.056415200441466
childhood,0.05,1.9818675246846975,0.050000001750182425,0.05,0.05,0.05,0.05,4.092393298521315,0.05,0.050000000055049745,0.050000000042700304,0.05,0.05002024004479659,0.050000000462905196,2.0757189336139805,0.05,0.050000000457536546,0.05,0.05,0.050000000340753914
children,1.4766166856026222,2.6437199422008186,2.8163419975451793,0.05,0.05,1.263826601885745,0.05,23.895122689111002,0.05,0.05000000046256848,5.564458138190392,0.05,4.164970731238039,0.05000000024858738,7.698767220285742,0.050000000022915256,1.3494981057976605,2.4474910932823555,0.05000633385034483,20.22918046024138
chill,0.05,0.05002553979458908,0.05,0.05,0.05000000016656952,2.335090698844045,0.05,2.08899237210079,0.05,0.05000000018447595,3.527277613677494,0.05,1.1964528241137609,1.9964609992860067,1.6219229346315447,0.05,1.2032326821749215,1.1492270543863412,0.05,9.331317280602413
chimney,1.0499999996145593,0.05,0.05,0.05,0.05,0.05,0.05,3.1866375627469696,0.05000000017267528,0.05000000041406711,1.2908659487341196,0.05,2.8237955427963963,0.05,2.6383315438244823,0.050000000655753746,0.0500000004305309,0.05,0.05,3.310369400576989
chin,0.050000000093720055,0.05000000040997651,1.0028210294270636,0.05,0.742715956132877,3.7375239877691864,0.05,8.560652297515349,0.05000000021476925,0.05000000005802468,2.766082942106827,0.05,0.05000000046746023,1.1354972358489785,12.543432580508481,0.050000000175039146,1.3637877549198745,0.050000000218110144,1.0588345829950025,2.5886516311052774
china,1.0499999996091571,3.042612275470499,1.4231771050619366,0.05,0.05,0.050000000143813714,0.05,1.2711051171535672,0.05,0.05,0.050000004156273724,0.05,0.05000000008850606,0.05,0.9732348920991036,0.05,0.050000000423078964,0.05,0.05,4.53987060576406
chink,0.05,0.09184436676276919,0.05000000042076205,0.05,0.05,0.05000000169401887,0.05,0.050021073696930006,0.05,0.050000001044706824,0.05176543419480731,0.05,3.4002025238256253,1.0500000000102923,2.2269895374582633,0.05,2.479177060262148,0.05000000033434252,0.050000000072334794,0.050000000194440834
chintz,0.05,1.0500000000139695,0.05,0.05,0.05,0.05,0.05,3.0451062643477207,0.05,0.05,0.05,0.05,0.05000000005536036,2.050000000169883,0.05000000512607318,0.05,0.05,0.05,1.0500000001424625,0.05489373008106044
chocolate,4.2981301867614015,12.170610672121555,0.05,0.05,0.05,0.05,0.05,6.667267279686214,0.05000000005211138,0.05000000010419465,4.927299587759984,0.05,0.050000000004717084,0.05000000039210457,14.805029167389414,0.05000000023448994,0.050000000193735426,0.05023923356404714,0.050000000528491045,3.4314238711782674
choice,1.1622780866993907,0.6043491351492779,2.9341401256324295,0.05,0.05000000005062734,2.6577220452050874,0.05,18.14563431655368,0.050000000202583564,4.6320957754788115,5.8759929444453824,0.05,5.757463338498695,1.1500636216764788,16.00301439182508,0.050000000534678714,0.0500000125020197,0.050000000237584295,0.05000000001156401,8.627246205261052
chops,0.05,0.05,0.8967928147902258,0.05,0.05,0.05,0.05,0.05000000012959307,0.05,0.05,0.050000003233049185,0.05,0.05,0.05000000041507573,6.203207181078949,0.05,0.05000000031786365,0.05,1.0500000000214602,0.05
chorus,0.05000000011238485,0.05,0.05,0.05,0.05,0.05,0.05,0.9254553563592312,0.0500000005030542,0.05000000239658269,0.40507718657609,0.05,0.05000000468600847,0.05,8.819467444025378,0.050000000195782934,0.05,0.05,0.05,0.050000005113022085
chosen,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.8677737489616892,0.05000000253236749,0.05000000161061152,0.09648273421558545,0.05,2.8261377214897903,0.05,3.4095866814438818,0.05,1.0500000000220695,0.05000000036929389,0.05,0.05001910931673046
chuckle,0.05000000003490463,0.05,0.05,0.05,0.05,0.05,0.05,4.782893147452312,0.05,0.05000000009889319,0.05000000002808023,0.05,0.05000000077217267,0.05,0.0500000010681942,0.05000000015514372,0.05,0.05,0.05,2.3171068503664074
chunk,0.162306432968648,0.05,0.05,0.05,0.05,0.05,0.05,3.1911888328109006,0.05000000054760995,0.05,0.5941067767480926,0.05,1.12390448488115,0.05,5.582214924605894,0.05,1.1611594013839517,0.050000000028478375,0.05,1.5351191459879607
chunks,0.05,0.050000002310839196,0.05,0.05,0.050000000526714536,1.232613130012727,0.05,0.0500000008702033,0.05,0.05000000106239963,0.05000003013218645,0.05,1.6839420449799467,0.05,0.050000001165348563,0.05,0.050000002717699735,2.7222648062871775,0.050000000279850756,4.5611799796201025
church,0.05,0.05000000002953894,1.0500000000224317,0.05,0.05,3.0697909043132774,0.05,0.1590800118153023,1.0500000000004415,0.05,0.05,0.05,13.807176480929687,0.05,0.05000000006441711,0.05,0.05,0.05000000000513308,0.05,1.163952602807078
circle,0.05,1.6657458944730688,0.05,0.05,0.05,0.22501783806918008,0.05,0.5817381028798398,1.1077801938464782,0.05000000108495454,3.4127443671520257,0.05,13.798589450499401,0.05,5.797300854692197,0.05000000184733932,2.913594071469382,1.1021389901467447,2.862032909718517,19.083317324088643
circles,0.05000000000828929,1.2595547682453954,0.05,0.05,0.05,0.05,0.05,3.3221517861177023,0.05000000036358668,0.29694818119544136,0.0500000001327822,0.05,6.330761416477327,0.050000001079343374,0.050000004127995656,0.05000198333512184,0.6996387604245446,0.050000003313084906,0.05,0.39094309513280345
circumstances,0.0500000010625063,1.0948810546540442,1.0500000000893432,0.05,0.9840334376685572,0.7350250515825552,0.05,3.393595974665514,0.05,0.05000000171779678,0.9388707963029378,0.05,2.68623895253682,4.050000000213016,5.075483490298863,0.899242698750153,1.1867411050311951,0.05000000009486085,0.05,0.50588743529097
clang,0.05,0.05000000014463795,0.050000000661925705,0.05,0.05,0.05,0.05,3.5083958790793224,0.05,0.05,0.05000000001659642,0.05,3.205706587291081,0.05,1.4358975312256215,0.05,0.050000000859905545,0.05,0.05,0.050000000695754616
clanking,0.05,0.050000004651891625,0.05,0.05,0.05,0.050000022546981965,0.05,0.05351722895460955,0.05,0.05,0.05,0.05,0.05001167673306672,0.05,0.05,0.05,0.05,2.049988295997409,0.05,7.046482771051559
class,3.1046338814408285,35.82464901369338,0.05000000032334986,0.05,10.71113738010553,2.0086609198254464,0.05,30.07690598565189,5.957325412007508,4.688468829445835,17.417068751963473,0.05,1.1033936389117214,2.6104797021211663,181.75194396078655,0.050000000468489375,0.14954283490968917,21.5074160524845,5.440624626648853,1.3977490091789795
classes,1.06165582107678,4.934556711460032,0.05,0.05,1.1511206948773718,0.05,0.05,4.444635732472542,0.05,1.5487539807520905,4.573261127148576,0.05,1.8521832379464944,0.050000000015892505,37.72281219029705,0.9612891495688736,0.05397943820632824,4.69891834420377,0.05,1.5968335719397897
classmates,0.05000000000911039,0.05,0.05,0.05,0.05,0.546665156970016,0.05,1.114501926003206,0.05,0.05003217019449322,0.050227663277154014,0.05,0.05000000023876918,0.05,7.488573083281994,0.05,0.05,0.05,0.05,0.05
classroom,0.05000000065126725,15.854411293949008,0.05,0.05,1.0885056448677364,0.05182206718819375,0.05,19.454415718332502,1.2987926924026763,12.673154458660681,15.479319877708624,0.05,2.195306175490979,0.6830242558910642,48.20808104104615,0.05000000150410561,0.050000000351351596,2.149493453655174,0.050000000023675516,0.46367331824786995
classroom door,0.05,1.5305514202915722,0.05,0.05,1.1064289629420248,0.05,0.05,1.0656217830272157,0.05000000007400756,3.071791481130633,0.05938161925737562,0.05,0.05000000334545739,0.05000030236430372,12.456636209674894,0.05000000024633316,0.05000000040263732,0.050000000228254,0.05000000003437759,0.05958821695682672
classrooms,0.05,0.05000000017247144,0.05,0.05,1.505181401163537,0.05,0.05,1.4620629146150648,0.05,0.05000000007128917,0.11912803185938468,0.05,0.050000000282960276,0.0551758755873609,5.75869962591889,1.0762833929479687,0.05,0.3734687573452151,0.05,0.05000000001241722
clatter,0.05,3.965140935973353,0.050000000220283974,0.05,1.0129178949921338,1.1456780917822995,0.05,2.5320721182588573,0.050000000211148234,0.0500000001965558,1.2618808100912238,0.05,2.127680077957648,0.05000000002437952,1.4866199296302642,0.05000000290717613,0.05000000075057035,0.05000000014324154,0.05,11.868010136825843
claws,0.050000000412092876,2.161144905634508,0.991958058991023,0.05,0.050000000589844794,0.050000000060537945,0.05,0.05000000022592942,0.05,0.05000000065325391,0.05157903193744545,0.05,0.05,0.05,3.3324632840721278,0.05000000010146343,0.05000000090822167,0.050000000675120636,0.05,5.712854715714379
clean,0.05,1.0497895915178932,0.05000000056555549,0.05,0.05,0.05,0.05,0.05024821252546509,0.05,0.05,2.3268338684064847,0.05,2.0667878898690533,1.0500000000298613,0.05000000313281007,0.05,2.7271603715294948,0.05,0.05,0.07918006238359816
